gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,nflId,height,weight,birthDate,collegeName,Position,displayName,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,missedTackler,assistTackler,tackler,kickoffReturnFormation,gunners,puntRushers,specialTeamsSafeties,vises,kickContactType
2018110410,1859,M.Crosby kicks 62 yards from GB 35 to NE 3. C.Patterson to NE 31 for 28 yards (J.Crawford).,2,0,0,GB,Kickoff,Return,32386,39975,,GB,35,4:49:00,,,,10,10,,62,28,34,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,9,11/4/2018,20:20:00,NE,GB,,,,4.14,D,C,C,L,L,,,GB 54,8-0-2,,,GB 27; GB 37,,
2018110410,2614,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NE,15,11:18:00,,,,17,16,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,9,11/4/2018,20:20:00,NE,GB,,,,,,,,,,,,,,,,NE 32; NE 43,,
2018110410,2630,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,11:18:00,,,,17,17,,73,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,9,11/4/2018,20:20:00,NE,GB,,,,3.88,D,C,C,,,,,,8-0-2,,,GB 26; GB 27,,
2020092713,40,M.Crosby kicks 66 yards from GB 35 to NO -1. D.Harris to NO 25 for 26 yards (W.Redmond).,1,0,0,GB,Kickoff,Return,32386,48415,,GB,35,15:00:00,,,,0,0,,66,26,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,3.7,D,C,C,C,C,,,GB 25,8-0-2,,,GB 25; GB 36,,
2020092713,401,"(7:36) M.Crosby 52 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",1,4,13,GB,Field Goal,Kick Attempt Good,32386,,,NO,34,7:36:00,,,,0,0,,52,,0,76,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,,,,,,,,,,,,,NO 47; NO 52,,
2020092713,424,"M.Crosby kicks 68 yards from GB 35 to NO -3. D.Harris to NO 19 for 22 yards (O.Burks). FUMBLES (O.Burks), recovered by NO-J.Gray at NO 23. J.Gray to NO 23 for no gain (V.Scott).",1,0,0,GB,Kickoff,Return,32386,48415,,GB,35,7:30:00,,,,0,3,,68,22,42,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,3.77,D,C,C,C,C,,,GB 42,8-0-2,,,GB 37; GB 39,,
2020092713,874,"(14:17) M.Crosby 33 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,5,GB,Field Goal,Kick Attempt Good,32386,,,NO,15,14:17:00,,,,7,3,,33,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,,,,,,,,,,,,,NO 47; NO 52,,
2020092713,893,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,14:12:00,,,,7,6,,72,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,3.76,D,R,R,,,,,,8-0-2,,,GB 36; GB 39,,
2020092713,1098,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NO,15,10:32:00,,,,7,12,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,,,,,,,,,,,,,NO 47; NO 52,,
2020092713,1114,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,10:32:00,,,,7,13,,75,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,4.02,D,C,C,,,,,,8-0-2,,,GB 25; GB 29,,
2020092713,2217,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,12:58:00,,,,17,20,,75,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,3.97,D,C,C,,,,,,8-0-2,,,GB 25; GB 37,,
2020092713,2756,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NO,15,2:17:00,,,,20,26,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,,,,,,,,,,,,,NO 47; NO 52; NO 91,,
2020092713,2772,M.Crosby kicks 70 yards from GB 35 to NO -5. D.Harris to NO 25 for 30 yards (K.Barnes).,3,0,0,GB,Kickoff,Return,32386,48415,,GB,35,2:17:00,,,,20,27,,70,30,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,3.75,D,R,R,L,L,,,GB 51,8-0-2,,,GB 37; GB 39,,
2020092713,3344,"(8:52) M.Crosby 49 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,6,GB,Field Goal,Kick Attempt Good,32386,,,NO,31,8:52:00,,,,27,27,,49,,0,41,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,,,,,,,,,,,,,NO 47; NO 52; NO 91,,
2020092713,3367,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",4,0,0,GB,Kickoff,Touchback,32386,,,GB,35,8:47:00,,,,27,30,,75,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,3.83,D,C,C,,,,,,8-0-2,,,GB 37; GB 39,,
2020092713,3749,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NO,15,2:00:00,,,,27,36,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,,,,,,,,,,,,,NO 47; NO 52; NO 91,,
2020092713,3780,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",4,0,0,GB,Kickoff,Touchback,32386,,,GB,35,2:00:00,,,,27,37,,75,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,3,9/27/2020,20:20:00,NO,GB,,,,3.86,D,C,C,,,,,,8-0-2,,,GB 37; GB 39,,
2019120107,36,M.Crosby kicks 61 yards from GB 35 to NYG 4. C.Latimer to NYG 22 for 18 yards (K.Fackrell).,1,0,0,GB,Kickoff,Return,32386,41285,,GB,35,15:00:00,,,,0,0,,61,18,43,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,3.83,D,C,C,C,R,GB 16,,GB 51,8-0-2,,,GB 35; GB 39,,
2019120107,360,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NYG,15,8:43:00,,,,0,6,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,,,,,,,,,,,,,NYG 24; NYG 31; NYG 55,,
2019120107,376,M.Crosby kicks 57 yards from GB 35 to NYG 8. C.Latimer to NYG 29 for 21 yards (J.Jackson).,1,0,0,GB,Kickoff,Return,32386,41285,,GB,35,8:43:00,,,,0,7,,57,21,36,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,3.88,D,R,R,L,L,,,GB 37,8-0-2,,,GB 35; GB 39,,
2019120107,844,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NYG,15,1:15:00,,,,7,13,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,,,,,,,,,,,,,NYG 24; NYG 55,,
2019120107,860,M.Crosby kicks 62 yards from GB 35 to NYG 3. C.Latimer to NYG 24 for 21 yards (C.Sullivan).,1,0,0,GB,Kickoff,Return,32386,41285,,GB,35,1:15:00,,,,7,14,,62,21,41,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,3.94,D,C,C,R,R,GB 42,,GB 39,8-0-2,,,GB 35; GB 39,,
2019120107,1174,"(12:07) M.Crosby 47 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,8,GB,Field Goal,Kick Attempt Good,32386,,,NYG,29,12:07:00,,,,7,14,,47,,0,81,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,,,,,,,,,,,,,NYG 24; NYG 55,,
2019120107,1193,M.Crosby kicks 63 yards from GB 35 to NYG 2. C.Latimer to NYG 25 for 23 yards (A.Lazard).,2,0,0,GB,Kickoff,Return,32386,41285,,GB,35,12:02:00,,,,7,17,,63,23,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,4.01,D,R,R,L,L,,,GB 13,8-0-2,,,GB 35; GB 39,,
2019120107,2929,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NYG,15,14:22:00,,,,13,23,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,,,,,,,,,,,,,NYG 31; NYG 55,,
2019120107,2945,M.Crosby kicks 60 yards from GB 35 to NYG 5. C.Latimer to NYG 22 for 17 yards (O.Burks; A.Lazard).,4,0,0,GB,Kickoff,Return,32386,41285,,GB,35,14:22:00,,,,13,24,,60,17,43,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,4.08,D,C,C,C,C,,GB 16,GB 42,8-0-2,,,GB 35; GB 39,,
2019120107,3419,M.Crosby kicks 57 yards from GB 35 to NYG 8. C.Latimer to NYG 24 for 16 yards (O.Burks).,4,0,0,GB,Kickoff,Return,32386,41285,,GB,35,7:05:00,,,,13,31,,57,16,41,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,13,12/1/2019,13:00:00,NYG,GB,,,,3.78,D,C,C,L,L,,,GB 42,8-0-2,,,GB 35; GB 39,,
2020111503,952,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,JAX,15,14:47:00,,,,6,3,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,10,11/15/2020,13:00:00,GB,JAX,,,,,,,,,,,,,,,,JAX 40; JAX 42,,
2020111503,1732,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,JAX,15,2:15:00,,,,13,10,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,10,11/15/2020,13:00:00,GB,JAX,,,,,,,,,,,,,,,,JAX 40; JAX 42; JAX 99,,
2020111503,2054,"(:06) M.Crosby 39 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,16,GB,Field Goal,Kick Attempt Good,32386,,,JAX,21,0:06:00,,,,14,10,,39,,0,89,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,10,11/15/2020,13:00:00,GB,JAX,,,,,,,,,,,,,,,,JAX 40; JAX 42,,
2020111503,3373,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Extra Point,Kick Attempt Good,32386,,,JAX,15,9:03:00,,,,23,20,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,10,11/15/2020,13:00:00,GB,JAX,,,,,,,,,,,,,,,,JAX 40; JAX 42,,
2018092309,54,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,15:00:00,,,,0,0,,68,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,3,9/23/2018,13:00:00,WAS,GB,,,,3.42,D,R,R,,,,,,8-0-1,,,,,
2018092309,1145,"(12:56) M.Crosby 41 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,16,GB,Field Goal,Kick Attempt Good,32386,,,WAS,23,12:56:00,,,,14,0,,41,,0,87,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,3,9/23/2018,13:00:00,WAS,GB,,,,,,,,,,,,,,,,WAS 22; WAS 56,,
2018092309,1164,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,12:52:00,,,,14,3,,69,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,3,9/23/2018,13:00:00,WAS,GB,,,,3.63,D,C,C,,,,,,8-0-1,,,GB 23; GB 37,,
2018092309,1724,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,WAS,15,2:15:00,,,,21,9,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,3,9/23/2018,13:00:00,WAS,GB,,,,,,,,,,,,,,,,WAS 35; WAS 56,,
2018092309,1740,M.Crosby kicks 54 yards from GB 35 to WAS 11. D.Johnson to WAS 26 for 15 yards (J.Alexander).,2,0,0,GB,Kickoff,Return,32386,46329,,GB,35,2:15:00,,,,21,10,,54,15,39,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,3,9/23/2018,13:00:00,WAS,GB,,,,3.53,P,R,R,L,L,,,GB 23,8-0-1,,,GB 23; GB 37,,
2018092309,2594,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,WAS,15,7:58:00,,,,28,16,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,3,9/23/2018,13:00:00,WAS,GB,,,,,,,,,,,,,,,,WAS 35; WAS 56,,
2018092309,2610,M.Crosby kicks 66 yards from GB 35 to WAS -1. G.Stroman to WAS 17 for 18 yards (M.Valdes-Scantling).,3,0,0,GB,Kickoff,Return,32386,46310,,GB,35,7:58:00,,,,28,17,,66,18,48,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,3,9/23/2018,13:00:00,WAS,GB,,,,4.05,D,C,C,R,R,,,GB 83,8-0-1,,,GB 23; GB 37,,
2019120803,36,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,15:00:00,,,,0,0,,70,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,3.9,D,C,C,,,,,,8-0-2,,,GB 35; GB 39,,
2019120803,347,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,WAS,15,9:06:00,,,,6,0,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,,,,,,,,,,,,,WAS 30; WAS 51,,
2019120803,363,"M.Crosby kicks 66 yards from GB 35 to WAS -1. S.Sims to WAS 18 for 19 yards (W.Redmond). PENALTY on WAS-J.Sprinkle, Offensive Holding, 10 yards, enforced at WAS 18.",1,0,0,GB,Kickoff,Return,32386,48051,,GB,35,9:06:00,OH,WAS 87,10,7,0,,66,19,57,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,3.35,D,C,C,L,L,,,GB 25,8-0-2,,,GB 35; GB 39,,
2019120803,768,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,WAS,15,0:34:00,,,,13,0,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,,,,,,,,,,,,,WAS 30; WAS 51,,
2019120803,784,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,0:34:00,,,,14,0,,71,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,3.91,D,C,C,,,,,,8-0-2,,,GB 35; GB 39,,
2019120803,2202,"(10:11) M.Crosby 32 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",3,4,4,GB,Field Goal,Kick Attempt Good,32386,,,WAS,15,10:11:00,,,,14,6,,32,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,,,,,,,,,,,,,WAS 39; WAS 51,,
2019120803,2221,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,10:08:00,,,,17,6,,74,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,3.9,D,C,C,,,,,,8-0-2,,,GB 35; GB 39,,
2019120803,3504,"(2:38) M.Crosby 33 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,1,GB,Field Goal,Kick Attempt Good,32386,,,WAS,15,2:38:00,,,,17,9,,33,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,,,,,,,,,,,,,WAS 39; WAS 51,,
2019120803,3523,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",4,0,0,GB,Kickoff,Touchback,32386,,,GB,35,2:34:00,,,,20,9,,66,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,14,12/8/2019,13:00:00,GB,WAS,,,,3.42,D,C,C,,,,,,8-0-2,,,GB 35; GB 39,,
2019100611,436,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,DAL,15,8:57:00,,,,0,6,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,,,,,,,,,,,,,DAL 38; DAL 54,,
2019100611,452,"M.Crosby kicks 70 yards from GB 35 to DAL -5. T.Pollard to DAL 40 for 45 yards (M.Crosby). PENALTY on DAL-D.Schultz, Offensive Holding, 10 yards, enforced at DAL 20.",1,0,0,GB,Kickoff,Return,32386,47911,,GB,35,8:57:00,OH,DAL 86,10,0,7,,70,25,55,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,4.13,D,C,C,L,L,,,,8-0-2,,,GB 27; GB 39,,
2019100611,890,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,DAL,15,0:03:00,,,,0,13,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,,,,,,,,,,,,,DAL 25; DAL 54,,
2019100611,906,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,0:03:00,,,,0,14,,75,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,3.71,D,C,C,,,,,,8-0-2,,,GB 27; GB 39,,
2019100611,1740,"(2:23) (Field Goal formation) M.Crosby 20 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,2,GB,Field Goal,Kick Attempt Good,32386,,,DAL,2,2:23:00,,,,0,14,,20,,0,12,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,,,,,,,,,,,,,DAL 38; DAL 54,,
2019100611,1759,M.Crosby kicks 69 yards from GB 35 to DAL -4. T.Pollard to DAL 24 for 28 yards (W.Redmond).,2,0,0,GB,Kickoff,Return,32386,47911,,GB,35,2:19:00,,,,0,17,,69,28,41,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,3.96,D,C,C,L,L,,,GB 25,8-0-2,,,GB 27; GB 39,,
2019100611,2247,M.Crosby kicks 66 yards from GB 35 to DAL -1. T.Pollard to DAL 19 for 20 yards (W.Redmond). GB-B.Goodson was injured during the play. His return is Questionable.,3,0,0,GB,Kickoff,Return,32386,47911,,GB,35,15:00:00,,,,0,17,,66,20,46,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,3.97,D,C,C,L,L,,,GB 25,8-0-2,,,GB 27; GB 39,,
2019100611,2604,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott. Injury updates for Green Bay: B.J. Goodson has a neck injury, his return is questionable; Corey Linsley is in concussion protocol and will not return to the game.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,DAL,15,9:33:00,,,,0,23,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,,,,,,,,,,,,,DAL 38; DAL 54,,
2019100611,2620,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,9:33:00,,,,0,24,,75,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,4.13,D,R,R,,,,,,8-0-2,,,GB 27; GB 39,,
2019100611,3067,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,DAL,15,3:30:00,,,,3,30,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,,,,,,,,,,,,,DAL 24; DAL 48,,
2019100611,3083,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,3:30:00,,,,3,31,,75,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,3.92,D,C,C,,,,,,8-0-2,,,GB 27; GB 39,,
2019100611,4066,"(8:11) (Field Goal formation) M.Crosby 38 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,1,GB,Field Goal,Kick Attempt Good,32386,,,DAL,20,8:11:00,,,,17,31,,38,,0,30,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,,,,,,,,,,,,,DAL 25; DAL 54,,
2019100611,4085,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",4,0,0,GB,Kickoff,Touchback,32386,,,GB,35,8:07:00,,,,17,34,,75,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,5,10/6/2019,16:25:00,DAL,GB,,,,4.04,D,C,C,,,,,,8-0-2,,,GB 27; GB 39,,
2019111003,36,M.Crosby kicks 66 yards from GB 35 to CAR -1. D.White to CAR 35 for 36 yards (T.Brown; T.Smith).,1,0,0,GB,Kickoff,Return,32386,42607,,GB,35,15:00:00,,,,0,0,,66,36,30,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,10,11/10/2019,16:25:00,GB,CAR,,,,3.91,D,C,C,L,L,,GB 27,GB 28,8-0-2,,,GB 27; GB 39,,
2019111003,695,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,CAR,15,3:35:00,,,,6,7,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,10,11/10/2019,16:25:00,GB,CAR,,,,,,,,,,,,,,,,CAR 42; CAR 59,,
2019111003,711,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,3:35:00,,,,7,7,,75,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,10,11/10/2019,16:25:00,GB,CAR,,,,4.02,D,L,L,,,,,,8-0-2,,,GB 27; GB 39,,
2019111003,1292,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,CAR,15,9:20:00,,,,13,10,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,10,11/10/2019,16:25:00,GB,CAR,,,,,,,,,,,,,,,,CAR 25; CAR 42; CAR 59,,
2019111003,1308,M.Crosby kicks 58 yards from GB 35 to CAR 7. D.White to CAR 28 for 21 yards (T.Smith).,2,0,0,GB,Kickoff,Return,32386,42607,,GB,35,9:20:00,,,,14,10,,58,21,37,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,10,11/10/2019,16:25:00,GB,CAR,,,,4.09,D,R,R,L,L,,,GB 27,8-0-2,,,GB 27; GB 39,,
2019111003,2236,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,CAR,15,11:50:00,,,,20,10,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,10,11/10/2019,16:25:00,GB,CAR,,,,,,,,,,,,,,,,CAR 25; CAR 42; CAR 59,,
2019111003,2252,"M.Crosby kicks 66 yards from GB 35 to CAR -1. D.White MUFFS catch, and recovers at CAR 1. D.White to CAR 8 for 7 yards (A.Lazard; J.Kumerow).",3,0,0,GB,Kickoff,Muffed,32386,42607,,GB,35,11:50:00,,,,21,10,,66,7,57,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2019,10,11/10/2019,16:25:00,GB,CAR,,,,4.07,D,C,C,C,C,,GB 16,GB 13,8-0-2,,,GB 35; GB 39,,
